,wt-SNE 1,wt-SNE 2,type
GSM153088.CEL,-1.0819742739478073,-1.2582509818311771,primary_prostate_tumor
GSM153089.CEL,3.1173091325464735,2.634928103078703,primary_prostate_tumor
GSM153090.CEL,-0.7837357507592786,-0.23559116334048458,primary_prostate_tumor
GSM153091.CEL,3.6974529957357722,0.46067068464072725,primary_prostate_tumor
GSM153092.CEL,2.2734234927299557,0.8862765902835412,primary_prostate_tumor
GSM153093.CEL,-3.7571729627447596,0.3713195167168182,primary_prostate_tumor
GSM153094.CEL,3.7142982987024684,0.6455575781769874,primary_prostate_tumor
GSM153095.CEL,4.40540796420254,-2.035159745896061,primary_prostate_tumor
GSM153096.CEL,3.2937842020275245,-0.1815348828294761,primary_prostate_tumor
GSM153097.CEL,3.694011516587745,0.44116751438568885,primary_prostate_tumor
GSM153098.CEL,1.4200171582047036,-2.2788139832945284,primary_prostate_tumor
GSM153099.CEL,-1.2745068516604225,-0.38526366620730035,primary_prostate_tumor
GSM153100.CEL,2.470464341395483,0.20315345474689406,primary_prostate_tumor
GSM153101.CEL,3.555021562480952,-0.4273959130820182,primary_prostate_tumor
GSM153102.CEL,3.049629717549912,1.4872226261531927,primary_prostate_tumor
GSM153103.CEL,4.790335114224788,0.37316244484418454,primary_prostate_tumor
GSM153104.CEL,-5.509050937702185,-0.04993333213072253,primary_prostate_tumor
GSM153106.CEL,2.8317414464638357,1.292694840241065,primary_prostate_tumor
GSM153107.CEL,4.4807510724827315,-0.19259556547718193,primary_prostate_tumor
GSM153108.CEL,1.0703968954840857,-1.2580481418025156,primary_prostate_tumor
GSM153109.CEL,3.5355940760706814,1.3088048913127606,primary_prostate_tumor
GSM153110.CEL,4.680934966431707,-0.05781607956391594,primary_prostate_tumor
GSM153111.CEL,3.6804045931356546,0.0771184349639166,primary_prostate_tumor
GSM153112.CEL,2.590581238990396,-0.21609131705086573,primary_prostate_tumor
GSM153113.CEL,4.385974634353664,1.6562930524388417,primary_prostate_tumor
GSM153114.CEL,-3.311431576575072,-1.8667396411825439,primary_prostate_tumor
GSM187533.CEL,5.439596758163513,2.445791780895137,primary_prostate_tumor
GSM187534.CEL,5.359448426206416,2.394481572413073,primary_prostate_tumor
GSM187535.CEL,4.450288494675773,2.056475077991069,primary_prostate_tumor
GSM153238.CEL,3.8876635852390735,3.3542163410004293,normal
GSM153239.CEL,-5.743358985565684,0.9856631903376065,normal
GSM153240.CEL,-2.8536964507964906,-1.8976864690049402,normal
GSM153241.CEL,-0.30282635303296657,3.403265921849871,normal
GSM153242.CEL,-4.846837219590674,1.994725017455133,normal
GSM153243.CEL,2.009520889852001,3.6946092361091885,normal
GSM153244.CEL,-1.8451267271486502,2.215137610804339,normal
GSM153245.CEL,-6.285711188743919,-0.7626956549880136,normal
GSM153247.CEL,2.489922519654375,-1.7265703095178582,normal
GSM153248.CEL,1.7508210225388119,-0.5943189807003895,normal
GSM153249.CEL,-2.3887603602666014,1.0275576483843336,normal
GSM153250.CEL,-0.7679609964548003,-1.002804984565398,normal
GSM153251.CEL,-1.743587169327729,2.8689852048911906,normal
GSM153252.CEL,-2.434461116282393,-0.16396803211083735,normal
GSM153253.CEL,-5.180620632285691,-0.8987840618832054,normal
GSM153254.CEL,0.42821117174907547,1.7495533640197671,normal
GSM153255.CEL,-4.761320044761588,0.7086668267704024,normal
GSM153256.CEL,-1.7335973545085015,-0.6629666603984664,normal
GSM153257.CEL,-3.287436623547847,-0.65018527753568,normal
GSM153258.CEL,-0.3740733303742267,-2.188564310560977,normal
GSM153259.CEL,4.513331009876224,-0.774303077076466,normal
GSM153260.CEL,1.917052571790253,2.1723855351523182,normal
GSM153261.CEL,1.5173274010746454,2.287923905687793,normal
GSM153262.CEL,-4.20963038514506,-1.604700609355946,normal
GSM153263.CEL,0.635892579957325,0.28629183124726776,normal
GSM153264.CEL,-0.6253823361522713,-1.7008250956112454,normal
GSM153265.CEL,-4.299519303604766,-1.1010425755622872,normal
GSM153266.CEL,0.16077727550373216,-1.9217721556070526,normal
GSM153267.CEL,-1.5124915077408476,-2.028372579169495,normal
GSM153268.CEL,-5.372347717046827,-2.0928473598713278,normal
GSM153269.CEL,-1.6999943063014653,-1.5241604326085556,normal
GSM153270.CEL,-1.1422247584304521,-2.5537372632277116,normal
GSM153271.CEL,-1.6910302170088691,-0.7686831895821853,normal
GSM153272.CEL,-2.805614910640686,-0.38627501130116065,normal
GSM153273.CEL,2.8572686513663403,-0.0032742406815345604,normal
GSM153274.CEL,-1.6316236716630848,-1.9870416234502088,normal
GSM153275.CEL,-2.338016464883189,-1.5861047776583,normal
GSM153276.CEL,-4.374236862354026,0.697984740892729,normal
GSM153277.CEL,-2.8769586284616193,-1.813451265229321,normal
GSM153278.CEL,-0.13586651013876822,-3.143033978103674,normal
GSM153279.CEL,-3.4580147225981177,1.1048058811148016,normal
GSM153280.CEL,-4.438345880616832,-0.9063173535307307,normal
GSM153281.CEL,-4.128231543186557,-1.1651746966977454,normal
GSM153282.CEL,-4.935922036936184,-0.5875538583935228,normal
GSM153283.CEL,-0.41106439947358997,-1.288190433670954,normal
GSM153284.CEL,-2.8788755857517447,-0.6783750269522747,normal
GSM153285.CEL,-4.91981554238605,-0.5612378729171387,normal
GSM153286.CEL,-3.532480983686046,-0.3610421378512497,normal
GSM153288.CEL,-3.751283423266791,-0.334298009214737,normal
GSM153289.CEL,-2.2478531947204696,-0.45772929352362013,normal
GSM153290.CEL,-4.895918010117622,1.3199161517592255,normal
GSM153291.CEL,-4.583030449843697,0.7089545854252459,normal
GSM153292.CEL,-5.6493994465871396,-1.2921704636362403,normal
GSM153293.CEL,-2.4554917272845818,-0.4579834914598941,normal
GSM153294.CEL,2.509351333958165,-1.454234731808981,normal
GSM153295.CEL,-4.5256837260534,-2.9233936979972186,normal
