,wt-SNE 1,wt-SNE 2,type
GSM153104.CEL,-0.3037817204429959,1.6407467448083004,primary_prostate_tumor
GSM153106.CEL,-2.52751482354139,5.584231787217498,primary_prostate_tumor
GSM153107.CEL,0.4820321498671113,4.250174974063731,primary_prostate_tumor
GSM153108.CEL,-1.674556165634933,4.271052118419599,primary_prostate_tumor
GSM153109.CEL,0.7973631772052001,6.305846857867192,primary_prostate_tumor
GSM153110.CEL,0.8267077897505474,5.235315836123476,primary_prostate_tumor
GSM153111.CEL,0.9333103652614118,4.445400656310916,primary_prostate_tumor
GSM153112.CEL,3.2146049014164144,0.4635319968201936,primary_prostate_tumor
GSM153113.CEL,-4.2486687514991175,2.5995918364507102,primary_prostate_tumor
GSM153114.CEL,-0.1839818660653009,-6.388494944106123,primary_prostate_tumor
GSM187533.CEL,-3.42477808918451,3.5029002996328744,primary_prostate_tumor
GSM187534.CEL,-0.5939797185807835,7.118034841982852,primary_prostate_tumor
GSM187535.CEL,0.1435065717961937,7.099801198658502,primary_prostate_tumor
GSM153238.CEL,1.5770457494190497,7.7954288308166415,normal
GSM153239.CEL,-3.5317918158495596,-1.484481696162319,normal
GSM153240.CEL,-3.7650817559873624,-0.9455446431671242,normal
GSM153241.CEL,2.3807081816231177,-4.381049120771047,normal
GSM153242.CEL,-0.4177722933269812,-7.824175897581913,normal
GSM153243.CEL,6.252096860605949,0.3814211395790154,normal
GSM153244.CEL,0.747276688117349,-1.8870072454705575,normal
GSM153245.CEL,-4.91893778174776,-0.8046765436655535,normal
GSM153247.CEL,2.586352184560336,5.587685490562376,normal
GSM153248.CEL,4.1228722451349435,1.4980957959338652,normal
GSM153249.CEL,-0.894330366745538,-3.3515553381795136,normal
GSM153250.CEL,1.2213029711973673,-0.7592195641189388,normal
GSM153251.CEL,-0.4534610500359328,-0.4100708954364432,normal
GSM153252.CEL,-0.3297643514365678,-1.2640504782242998,normal
GSM153253.CEL,-3.6607026961285194,-6.932756894125958,normal
GSM153254.CEL,3.847819349510452,3.192319210285637,normal
GSM153255.CEL,-3.9406845164656605,-3.1791680251571792,normal
GSM153256.CEL,3.987952902383623,4.0067442768090995,normal
GSM153257.CEL,-5.247210805047787,-2.4929510265388117,normal
GSM153258.CEL,2.840533377496791,2.679125491995743,normal
GSM153259.CEL,0.7338899381421342,5.017335434858189,normal
GSM153260.CEL,-3.8084601817671984,5.215979339479301,normal
GSM153261.CEL,0.6927709949961341,-5.985248107876352,normal
GSM153262.CEL,0.3614574728139459,-4.522806343594601,normal
GSM153263.CEL,2.3807753136508665,-0.3673450966092556,normal
GSM153264.CEL,1.1440131580484771,-2.5474989773059815,normal
GSM153265.CEL,-2.0639598865000037,-6.0321313595121895,normal
GSM153266.CEL,2.5567011077184096,2.4614219481979864,normal
GSM153267.CEL,-1.541462183101798,-2.249484812551074,normal
GSM153268.CEL,-3.784351103585789,-7.314521278349849,normal
GSM153269.CEL,-2.6753195589986007,-4.136455023441944,normal
GSM153270.CEL,-0.3340201291691702,-2.730257620072273,normal
GSM153271.CEL,3.5471121456163246,3.053790266325516,normal
GSM153272.CEL,1.2119760249186324,-4.222912370613585,normal
GSM153273.CEL,4.721513225060162,1.932242336685781,normal
GSM153274.CEL,1.4944465785592453,-2.6685691072040956,normal
GSM153275.CEL,-1.2344537463728449,-1.818137058013892,normal
GSM153276.CEL,-2.553272834745701,-5.018542288691073,normal
GSM153277.CEL,-3.0652309079457365,-3.259867892331561,normal
GSM153278.CEL,-4.646518173003984,-1.914415218569155,normal
GSM153279.CEL,-2.212764101462642,-2.7634333019732256,normal
GSM153280.CEL,-0.4650666023611016,-3.8399350010648514,normal
GSM153281.CEL,-1.0020190818744295,-6.2881218524393505,normal
GSM153282.CEL,-3.8893698750845394,-6.5987278774178915,normal
GSM153283.CEL,-1.6896245032995352,-0.18638735030508255,normal
GSM153284.CEL,0.7005136029628735,-2.9996686853379453,normal
GSM153285.CEL,-1.807049219701169,-4.700077056718767,normal
GSM153286.CEL,2.427278072577822,0.26173449225402495,normal
GSM153288.CEL,-2.8218127877450163,-4.658935577788979,normal
GSM153289.CEL,1.771741029586027,-0.2656882811991057,normal
GSM153290.CEL,-3.4143543606672453,-2.9787719524539904,normal
GSM153291.CEL,3.6863263705507987,-0.41320267975720065,normal
GSM153292.CEL,4.224029941310507,-1.0716561191140141,normal
GSM153293.CEL,1.6459931545435726,-0.02206619117348386,normal
GSM153294.CEL,-0.5820378212813635,7.830944303198856,normal
GSM153295.CEL,-3.7135363438955076,-5.90699320190148,normal
