,wt-SNE 1,wt-SNE 2,type
GSM153249.CEL,2.0819481939889934,2.1814579690837714,normal
GSM153250.CEL,-1.310605722311795,0.20522368299219118,normal
GSM153251.CEL,0.3649585704057505,4.917937100408399,normal
GSM153252.CEL,-1.6823984674794914,1.6359845507320656,normal
GSM153253.CEL,-1.5687104654366337,3.604403874392325,normal
GSM153254.CEL,3.4749334953762276,1.0319998195522178,normal
GSM153255.CEL,-2.6913946964738904,3.0758626527326234,normal
GSM153256.CEL,-1.8718649266283083,0.8091715605643997,normal
GSM153257.CEL,-1.4063705935366457,1.5358170938011932,normal
GSM153258.CEL,2.2351296356582595,0.32860891982413715,normal
GSM153259.CEL,2.2969133262841503,-2.892431951635187,normal
GSM153260.CEL,2.866795759850691,-0.5454996703223666,normal
GSM153261.CEL,3.0451563836099624,-0.5227486362502773,normal
GSM153262.CEL,-0.24167134147995475,3.776117653600664,normal
GSM153263.CEL,-0.8626413774746905,0.4982536837660066,normal
GSM153264.CEL,-0.10075412269958076,-0.4190526268582107,normal
GSM153265.CEL,0.3801261901334005,2.812447145284335,normal
GSM153266.CEL,1.4080853001321743,-0.4670255879074154,normal
GSM153267.CEL,0.49345521224407046,0.23442591000597265,normal
GSM153268.CEL,-0.7843444129911117,4.119157761451758,normal
GSM153269.CEL,0.422090331206292,1.6378110409503932,normal
GSM153270.CEL,1.901640474430215,-0.04403490608915014,normal
GSM153271.CEL,-1.52144196445299,-0.07684895602498962,normal
GSM153272.CEL,-1.706044901410567,0.8981845775459755,normal
GSM153273.CEL,-0.9549557477490473,-1.954861878304667,normal
GSM153274.CEL,1.4189335886168413,-0.10912052460589858,normal
GSM153275.CEL,0.41056207911919396,1.5227677618064361,normal
GSM153276.CEL,-2.1075133723941866,2.879821959630259,normal
GSM153277.CEL,0.3655003443125661,1.2381535877430774,normal
GSM153278.CEL,0.5700736640407356,-4.157603448031302,normal
GSM153279.CEL,-0.4770714262759008,2.444515222753767,normal
GSM153280.CEL,0.5593709011042971,2.772894951253837,normal
GSM153281.CEL,-0.5039138446353538,3.5682076583973537,normal
GSM153282.CEL,-1.2713661724737055,3.9159404636965753,normal
GSM153283.CEL,-0.16572400426660552,-0.5066926777885747,normal
GSM153284.CEL,-0.7301664840815558,1.6120687423589057,normal
GSM153285.CEL,-1.587562632478288,3.919367737164572,normal
GSM153286.CEL,-2.173661756983231,1.226234850156355,normal
GSM153288.CEL,-2.1929951315781326,2.101597044118014,normal
GSM153289.CEL,-0.727200993196869,-0.6528093311701317,normal
GSM153290.CEL,-3.0567405852680145,3.1916914889466836,normal
GSM153291.CEL,-2.7859558528079553,2.881334413248839,normal
GSM153292.CEL,-1.2342524617854465,2.3943160324247725,normal
GSM153293.CEL,-2.106078868408776,0.04022632917776284,normal
GSM153294.CEL,-2.8521231611970195,-0.43292516032872824,normal
GSM153295.CEL,-3.8364507674294686,3.7606196055451857,normal
